"run_id";"date";"parent_run_id";"status";"accepted_or_rejected";"main_parameter";"main_from";"main_to";"dependent_parameter";"dependent_from";"dependent_to";"expected_effect";"notes";"run_dir";"decision_type";"accepted_for_followup";"promoted_to_baseline";"validation_phase";"next_validation_phase";"process_reliability_score";"analyst_quality_score";"coordinator_quality_score";"research_effectiveness_score";"overall_agent_score";"research_value";"branch_health";"learning_signal";"stagnation_risk";"main_friction";"recommended_next_action";"strategy_family";"profile_mode";"min_spy_channel_r2";"max_avg_profile_distance";"enable_close_vs_sma50_filter";"max_close_vs_sma50_pct";"top_candidates_next_week";"top_similar_spy_weeks";"w4_status";"w4_requested_weeks";"w4_actual_weeks_run";"w4_depth_ok";"w4_weeks_run";"w4_weeks_traded";"w4_weeks_skipped_by_gates";"w4_weeks_blocked_by_spy_channel_r2_gate";"w4_weeks_blocked_by_avg_profile_distance_gate";"w4_weeks_blocked_by_both_gates";"w4_trades";"w4_wins";"w4_losses";"w4_ties";"w4_win_rate";"w4_avg_net_return_pct";"w4_total_net_pnl_dollars";"w4_spy_compare";"w8_status";"w8_requested_weeks";"w8_actual_weeks_run";"w8_depth_ok";"w8_weeks_run";"w8_weeks_traded";"w8_weeks_skipped_by_gates";"w8_weeks_blocked_by_spy_channel_r2_gate";"w8_weeks_blocked_by_avg_profile_distance_gate";"w8_weeks_blocked_by_both_gates";"w8_trades";"w8_wins";"w8_losses";"w8_ties";"w8_win_rate";"w8_avg_net_return_pct";"w8_total_net_pnl_dollars";"w8_spy_compare";"w24_status";"w24_requested_weeks";"w24_actual_weeks_run";"w24_depth_ok";"w24_weeks_run";"w24_weeks_traded";"w24_weeks_skipped_by_gates";"w24_weeks_blocked_by_spy_channel_r2_gate";"w24_weeks_blocked_by_avg_profile_distance_gate";"w24_weeks_blocked_by_both_gates";"w24_trades";"w24_wins";"w24_losses";"w24_ties";"w24_win_rate";"w24_avg_net_return_pct";"w24_total_net_pnl_dollars";"w24_spy_compare";"w52_status";"w52_requested_weeks";"w52_actual_weeks_run";"w52_depth_ok";"w52_weeks_run";"w52_weeks_traded";"w52_weeks_skipped_by_gates";"w52_weeks_blocked_by_spy_channel_r2_gate";"w52_weeks_blocked_by_avg_profile_distance_gate";"w52_weeks_blocked_by_both_gates";"w52_trades";"w52_wins";"w52_losses";"w52_ties";"w52_win_rate";"w52_avg_net_return_pct";"w52_total_net_pnl_dollars";"w52_spy_compare";"w156_status";"w156_requested_weeks";"w156_actual_weeks_run";"w156_depth_ok";"w156_weeks_run";"w156_weeks_traded";"w156_weeks_skipped_by_gates";"w156_weeks_blocked_by_spy_channel_r2_gate";"w156_weeks_blocked_by_avg_profile_distance_gate";"w156_weeks_blocked_by_both_gates";"w156_trades";"w156_wins";"w156_losses";"w156_ties";"w156_win_rate";"w156_avg_net_return_pct";"w156_total_net_pnl_dollars";"w156_spy_compare"
"EXP_053";"2026-04-08 10:41:28";"EXP_015";"blocked_no_material_candidate";"rejected";"";"";"";"";"";"";"Sin propuesta valida: se evita emitir no-op.";"No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_053_260408104126";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_054";"2026-04-08 10:41:49";"EXP_015";"blocked_no_material_candidate";"rejected";"";"";"";"";"";"";"Sin propuesta valida: se evita emitir no-op.";"No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_054_260408104146";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_055";"2026-04-08 10:42:10";"EXP_015";"blocked_no_material_candidate";"rejected";"";"";"";"";"";"";"Sin propuesta valida: se evita emitir no-op.";"No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_055_260408104208";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_056";"2026-04-08 10:42:31";"EXP_015";"blocked_no_material_candidate";"rejected";"";"";"";"";"";"";"Sin propuesta valida: se evita emitir no-op.";"No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_056_260408104228";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_057";"2026-04-08 10:42:52";"EXP_015";"blocked_duplicate";"rejected";"TOP_SIMILAR_SPY_WEEKS";"20.0";"16";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"Configuracion ya probada en EXP_016_260408031151";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_057_260408104249";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_058";"2026-04-08 12:22:20";"EXP_015";"run_error";"rejected";"TOP_SIMILAR_SPY_WEEKS";"20.0";"24";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Executor no finalizo OK.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_058_260408104311";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"";"";"";"";"40";"18";"12";"10";"0,45";"";"779";"3,65684637139";"";"";"";"";"";"24";"";"";"";"";"120";"35";"45";"40";"0,291666666666667";"";"846,7015";"1,04574323482";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_059";"2026-04-12 14:00:53";"EXP_015";"run_ok";"rejected";"TOP_SIMILAR_SPY_WEEKS";"20.0";"24";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_059_260412124211";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"";"";"";"";"40";"18";"12";"10";"0,45";"";"779";"3,65684637139";"";"";"";"";"";"24";"";"";"";"";"120";"35";"45";"40";"0,291666666666667";"";"846,7015";"1,04574323482";"";"";"";"";"";"34";"";"";"";"";"160";"54";"57";"49";"0,3375";"";"1383,7937";"1,10282372951";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_060";"2026-04-12 14:01:09";"EXP_015";"blocked_duplicate";"rejected";"MIN_SPY_CHANNEL_R2";"0.5";"0.6";"";"";"";"Cambio incremental en semanas operadas con impacto controlado en calidad.";"Configuracion ya probada en EXP_012_260407225406";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_060_260412140107";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_061";"2026-04-12 14:37:06";"EXP_015";"run_ok";"accepted";"MIN_SPY_CHANNEL_R2";"0.5";"0.53";"";"";"";"Impacto incremental en semanas habilitadas.";"decision_type=promoted_to_baseline, promotion_reason=Mejora o mantiene edge vs parent sin deterioro material vs SPY., Cumple fase year1 y valida promoción vs parent.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_061_260412140121";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"";"";"";"";"40";"18";"11";"11";"0,45";"";"859";"4,05684637139";"";"";"";"";"";"24";"";"";"";"";"120";"39";"41";"40";"0,325";"";"1296,7015";"1,79574323482";"";"";"";"";"";"33";"";"";"";"";"155";"56";"51";"48";"0,361290322580645";"";"1827,7015";"1,87274623597";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_062";"2026-04-12 16:30:57";"EXP_061";"run_ok";"rejected";"TOP_SIMILAR_SPY_WEEKS";"20.0";"24";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_062_260412151713";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"";"";"";"";"40";"18";"12";"10";"0,45";"";"779";"3,65684637139";"";"";"";"";"";"24";"";"";"";"";"120";"35";"45";"40";"0,291666666666667";"";"846,7015";"1,04574323482";"";"";"";"";"";"33";"";"";"";"";"155";"52";"54";"49";"0,335483870967742";"";"1407,7015";"1,3308107521";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_063";"2026-04-12 17:03:07";"EXP_061";"run_ok";"rejected";"TOP_CANDIDATES_NEXT_WEEK";"5.0";"4";"";"";"";"Cambio directo en cantidad de trades semanales.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_063_260412163112";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"";"";"";"";"32";"13";"10";"9";"0,40625";"";"493,2";"2,84434637139";"";"";"";"";"";"24";"";"";"";"";"96";"27";"37";"32";"0,28125";"";"554,6";"0,789990734819";"";"";"";"";"";"33";"";"";"";"";"124";"42";"45";"37";"0,338709677419355";"";"1037,4";"1,18764752629";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_064";"2026-04-21 20:13:23";"EXP_061";"blocked_duplicate";"rejected";"MIN_SPY_CHANNEL_R2";"0.53";"0.5";"";"";"";"Cambio incremental en semanas operadas con impacto controlado en calidad.";"Configuracion ya probada en EXP_015_260408020916";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_064_260421201259";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_065";"2026-04-21 21:20:13";"EXP_061";"run_ok";"rejected";"MIN_SPY_CHANNEL_R2";"0.53";"0.56";"";"";"";"Impacto incremental en semanas habilitadas.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_065_260421201339";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"";"";"";"";"40";"18";"11";"11";"0,45";"";"859";"4,05684637139";"";"";"";"";"";"24";"";"";"";"";"120";"39";"41";"40";"0,325";"";"1296,7015";"1,79574323482";"";"";"";"";"";"30";"";"";"";"";"145";"53";"47";"45";"0,36551724137931";"";"1661,7015";"1,69080827705";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_066";"2026-04-21 21:26:48";"EXP_061";"blocked_no_material_candidate";"rejected";"";"";"";"";"";"";"Sin propuesta valida: se evita emitir no-op.";"No existen candidatos materiales validos luego de agotar capa 1 y capa 2. Ver fallback_candidate_pool_considered para trazabilidad.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_066_260421212645";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_067";"2026-04-21 23:18:52";"BASELINE_CLEAN";"run_ok";"accepted";"MIN_SPY_CHANNEL_R2";"0.55";"0.58";"";"";"";"Impacto incremental en semanas habilitadas.";"decision_type=accepted_for_followup, promotion_reason=Sin comparación contra parent no se promueve baseline., Aceptado para seguimiento, pero sin promoción de baseline., No hay metricas del parent para validar promoción.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_067_260421213020";"accepted_for_followup";"True";"False";"year1";"year1";"82,0";"84,0";"76,0";"78,0";"80,0";"medium";"alive_and_improving";"medium";"low";"none";"refine_current_branch";"profile_match";"p25_p75";"0,58";"0,2";"False";"1,5";"5,0";"20,0";"run_ok";"4";"4";"True";"4";"3";"1";"0";"1";"0";"15";"7";"1";"7";"0,466666666666667";"4,481833333333333";"336,1373";"5,074858801591872";"run_ok";"8";"8";"True";"8";"7";"1";"0";"1";"0";"35";"16";"8";"11";"0,457142857142857";"4,700017142857144";"822,5026000000001";"4,631865603587279";"run_ok";"24";"24";"True";"24";"22";"2";"0";"2";"0";"110";"31";"42";"37";"0,281818181818182";"1,404550909090909";"772,5026000000001";"1,0840313871905445";"run_ok";"52";"52";"True";"52";"25";"27";"24";"9";"6";"125";"39";"44";"42";"0,312";"1,7384048";"1086,5026";"1,2989239104544934";"run_ok";"156";"156";"True";"156";"71";"85";"71";"31";"17";"355";"90";"158";"107";"0,253521126760563";"0,3113538028169012";"552,6526999999999";"0,1183073784163951"
"EXP_068";"2026-04-22 01:14:52";"EXP_067";"run_ok";"accepted";"TOP_SIMILAR_SPY_WEEKS";"20.0";"24";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=promoted_to_baseline, promotion_reason=Mejora o mantiene edge vs parent sin deterioro material vs SPY., Cumple fase year1 y valida promoción vs parent.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_068_260421232321";"promoted_to_baseline";"False";"True";"year1";"multi_year";"82,0";"81,0";"76,0";"100,0";"84,75";"high";"alive_and_improving";"strong";"low";"none";"extend_validation";"profile_match";"p25_p75";"0,58";"0,2";"False";"1,5";"5,0";"24";"run_ok";"4";"4";"True";"4";"3";"1";"0";"1";"0";"15";"7";"2";"6";"0,466666666666667";"4,081833333333332";"306,1373";"4,6748588015918715";"run_ok";"8";"8";"True";"8";"7";"1";"0";"1";"0";"35";"17";"9";"9";"0,485714285714286";"4,846500000000001";"848,1373";"4,778348460730136";"run_ok";"24";"24";"True";"24";"22";"2";"0";"2";"0";"110";"34";"40";"36";"0,309090909090909";"1,687522727272728";"928,1373000000001";"1,3670032053723624";"run_ok";"52";"52";"True";"52";"25";"27";"24";"9";"6";"125";"43";"42";"40";"0,344";"1,97942";"1237,137299999999";"1,5399391104544928";"run_ok";"156";"156";"True";"156";"70";"86";"71";"33";"18";"350";"93";"144";"113";"0,265714285714286";"0,5458785714285713";"955,2874";"0,31919577442221825"
"EXP_069";"2026-04-22 02:10:04";"EXP_068";"run_ok";"rejected";"TOP_CANDIDATES_NEXT_WEEK";"5.0";"4";"";"";"";"Cambio directo en cantidad de trades semanales.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_069_260422011508";"rejected";"False";"False";"multi_year";"multi_year";"82,0";"81,0";"72,0";"54,0";"72,25";"low";"stagnating";"weak";"high";"none";"controlled_exploration";"profile_match";"p25_p75";"0,58";"0,2";"False";"1,5";"4";"24,0";"run_ok";"4";"4";"True";"4";"4";"0";"0";"0";"0";"16";"6";"2";"8";"0,375";"3,29671875";"263,7372999999999";"3,3844457877054706";"run_ok";"8";"8";"True";"8";"8";"0";"0";"0";"0";"32";"15";"6";"11";"0,46875";"5,095859375";"815,3372999999999";"4,857705746394652";"run_ok";"24";"24";"True";"24";"24";"0";"0";"0";"0";"96";"27";"35";"34";"0,28125";"1,566119791666666";"751,7373";"1,2006938598193717";"run_ok";"52";"52";"True";"52";"27";"25";"24";"7";"6";"108";"33";"37";"38";"0,305555555555556";"1,838773148148148";"992,9372999999999";"1,3681874029198253";"run_ok";"156";"156";"True";"156";"76";"80";"71";"23";"14";"304";"84";"125";"95";"0,276315789473684";"0,7241365131578943";"1100,6874";"0,5438293995999672"
"EXP_070";"2026-04-22 03:04:34";"EXP_068";"run_ok";"rejected";"MAX_AVG_PROFILE_DISTANCE";"0.2";"0.17";"";"";"";"Cambio directo en semanas filtradas por similitud.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_070_260422021018";"rejected";"False";"False";"multi_year";"multi_year";"82,0";"81,0";"72,0";"54,0";"72,25";"low";"stagnating";"weak";"high";"none";"controlled_exploration";"profile_match";"p25_p75";"0,58";"0,17";"False";"1,5";"5,0";"24,0";"run_ok";"4";"4";"True";"4";"1";"3";"0";"3";"0";"5";"3";"0";"2";"0,6";"7,919999999999999";"198,0";"8,09161213526714";"run_ok";"8";"8";"True";"8";"4";"4";"0";"4";"0";"20";"10";"5";"5";"0,5";"6,269999999999999";"627,0";"6,672953540375919";"run_ok";"24";"24";"True";"24";"19";"5";"0";"5";"0";"95";"27";"36";"32";"0,284210526315789";"1,488421052631579";"707,0000000000001";"1,2272339712939315";"run_ok";"52";"52";"True";"52";"21";"31";"24";"25";"18";"105";"31";"38";"36";"0,295238095238095";"1,577142857142857";"827,9999999999999";"1,0612321287434208";"run_ok";"156";"156";"True";"156";"49";"107";"71";"83";"47";"245";"66";"103";"76";"0,269387755102041";"0,6745342857142855";"826,3044999999997";"0,4446557140836328"
"EXP_071";"2026-04-22 03:59:13";"EXP_068";"run_ok";"rejected";"MAX_AVG_PROFILE_DISTANCE";"0.2";"0.18";"";"";"";"Variación causal de semanas filtradas.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_071_260422030448";"rejected";"False";"False";"multi_year";"multi_year";"82,0";"84,0";"72,0";"54,0";"73,0";"low";"stagnating";"weak";"high";"none";"controlled_exploration";"profile_match";"p25_p75";"0,58";"0,18";"False";"1,5";"5,0";"24,0";"run_ok";"4";"4";"True";"4";"2";"2";"0";"2";"0";"10";"6";"1";"3";"0,6";"5,82";"291,0";"6,422966088036683";"run_ok";"8";"8";"True";"8";"6";"2";"0";"2";"0";"30";"16";"8";"6";"0,533333333333333";"5,553333333333336";"833,0000000000001";"5,378299166068118";"run_ok";"24";"24";"True";"24";"21";"3";"0";"3";"0";"105";"33";"39";"33";"0,314285714285714";"1,739047619047619";"913,0000000000001";"1,3759726804518917";"run_ok";"52";"52";"True";"52";"23";"29";"24";"20";"15";"115";"37";"41";"37";"0,321739130434783";"1,798260869565217";"1034,0";"1,2114719799355158";"run_ok";"156";"156";"True";"156";"60";"96";"71";"62";"37";"300";"80";"128";"92";"0,266666666666667";"0,5387666666666665";"808,1500999999998";"0,26229384465163613"
"EXP_072";"2026-04-22 04:54:03";"EXP_068";"run_ok";"accepted";"TOP_CANDIDATES_NEXT_WEEK";"5.0";"3";"";"";"";"Cambio directo en cantidad de trades semanales.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_072_260422035928";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"82,0";"81,0";"76,0";"90,0";"82,25";"high";"alive_and_improving";"strong";"low";"none";"refine_current_branch";"profile_match";"p25_p75";"0,58";"0,2";"False";"1,5";"3";"24,0";"run_ok";"4";"4";"True";"4";"4";"0";"0";"0";"0";"12";"5";"2";"5";"0,416666666666667";"3,686666666666666";"221,2";"3,7743937043721374";"run_ok";"8";"8";"True";"8";"8";"0";"0";"0";"0";"24";"13";"5";"6";"0,541666666666667";"6,436666666666667";"772,4";"6,19851303806132";"run_ok";"24";"24";"True";"24";"24";"0";"0";"0";"0";"72";"25";"25";"22";"0,347222222222222";"2,603333333333333";"937,1999999999998";"2,237907401486038";"run_ok";"52";"52";"True";"52";"27";"25";"24";"7";"6";"81";"30";"27";"24";"0,37037037037037";"2,71753086419753";"1100,6";"2,246945118969208";"run_ok";"156";"156";"True";"156";"78";"78";"71";"20";"13";"234";"65";"104";"65";"0,277777777777778";"0,6252564102564101";"731,5500999999998";"0,4200077098882572"
"EXP_073";"2026-04-22 04:54:21";"EXP_072";"blocked_duplicate";"rejected";"TOP_CANDIDATES_NEXT_WEEK";"3.0";"4";"";"";"";"Cambio directo en cantidad de trades semanales.";"Configuracion ya probada en EXP_069_260422011508";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_073_260422045419";"rejected";"False";"False";"";"";"68,0";"81,0";"75,0";"62,0";"71,5";"low";"blocked_by_process";"weak";"medium";"coordinator";"fix_process_before_more_research";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_074";"2026-04-22 05:49:14";"EXP_072";"run_ok";"accepted";"TOP_CANDIDATES_NEXT_WEEK";"3.0";"2";"";"";"";"Cambio directo en cantidad de trades semanales.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_074_260422045434";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"82,0";"81,0";"76,0";"90,0";"82,25";"high";"alive_and_improving";"strong";"low";"none";"refine_current_branch";"profile_match";"p25_p75";"0,58";"0,2";"False";"1,5";"2";"24,0";"run_ok";"4";"4";"True";"4";"4";"0";"0";"0";"0";"8";"4";"0";"4";"0,5";"6,27";"250,8";"6,35772703770547";"run_ok";"8";"8";"True";"8";"8";"0";"0";"0";"0";"16";"9";"2";"5";"0,5625";"7,02";"561,5999999999999";"6,781846371394652";"run_ok";"24";"24";"True";"24";"24";"0";"0";"0";"0";"48";"19";"12";"17";"0,395833333333333";"3,52";"844,8000000000002";"3,1545740681527046";"run_ok";"52";"52";"True";"52";"27";"25";"24";"5";"4";"54";"23";"13";"18";"0,425925925925926";"3,742222222222223";"1010,4";"3,2716364769938986";"run_ok";"156";"156";"True";"156";"79";"77";"71";"14";"8";"158";"45";"63";"50";"0,284810126582278";"0,9128006329113922";"721,1124";"0,6778693319672986"
"EXP_075";"2026-04-22 06:44:23";"EXP_074";"run_ok";"accepted";"MAX_AVG_PROFILE_DISTANCE";"0.2";"0.17";"";"";"";"Cambio directo en semanas filtradas por similitud.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_075_260422054929";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"82,0";"81,0";"76,0";"90,0";"82,25";"high";"alive_and_improving";"strong";"low";"none";"refine_current_branch";"profile_match";"p25_p75";"0,58";"0,17";"False";"1,5";"2,0";"24,0";"run_ok";"4";"4";"True";"4";"3";"1";"0";"1";"0";"6";"4";"0";"2";"0,666666666666667";"8,186666666666666";"245,6";"8,779692134925204";"run_ok";"8";"8";"True";"8";"7";"1";"0";"1";"0";"14";"9";"2";"3";"0,642857142857143";"7,948571428571428";"556,4000000000001";"7,880419889301565";"run_ok";"24";"24";"True";"24";"22";"2";"0";"2";"0";"44";"19";"11";"14";"0,431818181818182";"3,92909090909091";"864,4000000000001";"3,6085713871905436";"run_ok";"52";"52";"True";"52";"24";"28";"24";"15";"11";"48";"21";"12";"15";"0,4375";"3,999166666666666";"959,8";"3,460708323634129";"run_ok";"156";"156";"True";"156";"69";"87";"71";"40";"24";"138";"39";"55";"44";"0,282608695652174";"0,9987137681159416";"689,1124";"0,8399232488469153"
